specObjID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err,oi_6300_flux,oi_6300_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err
300791223965214720,148.98243,0.22985176,0.06247292,105.9428,2.403725,19.24122,1.82046,9.203398,1.865574,40.01701,1.836509,3.670888,1.389082,21.53812,1.647612,12.47305,1.56829
301741477308950528,150.0698,-0.97445885,0.06874236,878.3365,7.679183,256.4054,4.280243,610.9689,6.511196,114.4482,2.177,16.69975,1.507397,111.0991,2.317532,72.3088,2.042705
301742301942671360,150.27238,-0.72456981,0.1386263,92.70818,3.908804,19.26758,2.925595,0.2565888,3.070777,36.91302,2.917758,2.548358,2.244315,9.747499,3.16683,9.691315,3.051785
301743676332206080,150.01692,-0.58805614,0.04600773,419.6267,5.200779,93.89392,3.123051,19.20123,2.606654,133.8887,3.130474,6.582551,2.071484,57.54124,2.549429,43.17764,2.479317
301743951210113024,150.18497,-0.89906044,0.1391733,249.971,4.641139,43.85061,2.978554,7.18137,2.939682,118.0383,3.28381,0.5312117,2.191047,38.56705,3.322319,28.40896,2.950146
301745050721740800,150.26849,-0.54231794,0.09453826,161.1288,4.993538,33.62524,3.912848,14.7671,3.806771,63.13332,4.177751,4.115731,3.424065,24.72978,3.949813,8.502703,4.385117
301746425111275520,150.37269,-0.545611,0.09407266,13.95767,3.009301,7.236849,3.064049,6.235364,3.074751,20.43268,2.985515,7.278487,2.780704,5.692678,2.982222,1.351543,3.243355
301746974867089408,150.44875,-0.38537523,0.0904035,354.1077,4.60586,70.86655,3.460815,344.1903,5.725019,202.2737,3.488322,25.79957,2.99931,58.77636,3.24488,49.11408,4.17081
301747249744996352,150.37263,-0.44165289,0.09158873,200.6974,3.06337,46.71999,2.422739,16.45599,2.413144,69.58862,2.258788,9.356227,1.793372,33.92358,2.536677,25.18748,2.129962
301747524622903296,150.44232,-0.21109708,0.03312969,18.07209,1.849062,6.466896,2.040311,7.626584,2.411783,13.21898,2.305157,0.9567425,2.115878,9.009323,2.405553,1.663118,2.225963
301747799500810240,150.37774,-0.13015514,0.089852,20.11632,2.725662,0.7261347,2.441375,6.967871,3.458027,22.13559,3.175431,5.483631,3.424942,8.027375,3.700172,6.956766,3.606904
301748349256624128,150.38232,-0.18610224,0.08745652,194.2369,3.766193,27.90254,2.748427,40.16806,3.181441,206.1471,3.774476,14.5395,2.509299,41.92539,3.336608,38.61967,3.559046
301748899012438016,150.51385,-0.21379652,0.04516219,113.3944,2.775391,30.90452,1.977475,37.62562,2.074425,24.35784,1.477183,4.716326,1.379532,24.89951,1.514103,18.98196,1.404758
301749448768251904,150.37208,-0.21492055,0.06191481,39.08002,3.960221,9.789807,3.226217,36.34778,3.519776,28.76867,3.204659,7.398301,3.314984,14.84335,2.981997,9.556602,3.002323
301749723646158848,150.42345,-0.17359433,0.0876964,66.72914,2.038526,17.37496,2.11101,6.454863,2.093384,23.02791,1.715308,3.692498,1.394424,13.72351,2.139338,11.6566,1.971277
301750273401972736,150.49028,-0.1171181,0.03290842,121.9914,2.364896,24.35473,1.893893,5.952743,1.752285,39.568,1.773047,4.747772,1.511918,29.15982,1.88923,19.53896,1.856282
301750548279879680,150.44798,-0.16134973,0.06505554,149.2251,3.075001,27.10853,2.193411,21.11656,2.406235,70.10525,2.614192,1.97015,1.879464,36.31366,2.245882,22.92693,2.153532
301750823157786624,150.36679,-0.30144964,0.1409078,24.85672,4.442192,2.126305,3.828986,14.48143,4.050613,21.13423,3.374796,2.467985,2.818507,7.24383,3.882099,9.669356,3.339501
301751372913600512,150.41718,-0.023192682,0.3496318,139.3496,5.163874,37.87486,2.001849,77.50187,2.120341,88.2962,10.66715,10.90987,4.676835,22.70609,4.495522,10.47459,4.285298
301751647791507456,150.47062,-0.12517918,0.03283051,151.1079,7.748601,45.61246,5.380959,95.64,6.192943,146.4963,7.47864,38.41273,6.423703,53.4021,6.864876,49.65108,7.037092
301752747303135232,149.79426,-0.8594179,0.1045381,367.2041,5.242109,79.74321,2.943239,19.22576,2.624943,223.8131,4.919735,7.796734,2.05182,50.6539,2.474183,50.27746,2.742201
301753297058949120,149.7115,-1.1514282,0.1668149,19.31843,3.540761,6.852829,2.810546,0.5166522,2.211342,5.230348,1.902239,2.76015,1.786798,3.244374,2.017788,40.81194,56.65007
301754121692669952,149.91562,-0.7848048,0.09454266,238.5995,3.186757,57.1456,2.308317,19.07742,2.171837,75.55002,2.119354,7.501709,1.656004,44.25114,2.213951,30.0195,4.039225
301756320715925504,149.79936,-1.0282642,0.1009298,78.37866,2.289528,18.41115,1.854182,12.20515,2.020533,28.65302,2.747892,4.4399,1.635453,20.22594,2.264505,11.80951,1.826999
301756595593832448,149.80592,-0.64337886,0.1667408,14.13412,3.880291,2.750643,3.254779,2.332457,3.165591,20.9139,2.962234,4.315875,2.430368,3.892509,2.848104,13.66588,8.345336
301757145349646336,149.8964,-0.64721945,0.08711237,46.53702,1.654094,11.81954,1.602268,8.457549,1.789638,14.06775,1.428974,0.1044223,1.206779,9.265273,1.915855,18.7571,5.015804
301757695105460224,149.87596,-0.62934792,0.07888881,125.8962,2.975131,26.0879,2.434294,3.453293,2.309217,45.23689,2.372254,2.637002,1.910792,19.77451,4.343388,8.832578,2.211536
301758519739181056,150.29137,-0.26900455,0.087836,185.6804,3.603051,39.49681,2.732876,7.111575,2.603488,68.16107,3.05788,3.571084,2.194286,11.54924,3.075556,19.38295,2.901814
301759619250808832,150.28579,-0.19349324,0.04565933,82.83312,3.042112,13.2073,2.193146,6.347411,2.240175,33.52302,2.3175,1.768219,1.787034,19.78782,2.068082,10.41331,1.9706
301759894128715776,150.28978,-0.079520709,0.04526348,78.78523,11.22483,36.07712,7.861856,62.17751,7.153205,105.5079,9.553679,6.101109,7.575193,31.56677,8.151176,20.52079,8.195954
301760169006622720,150.33348,-0.36924861,0.1378106,39.67291,3.340428,8.234548,2.490691,12.15708,3.062925,37.1466,2.962097,0.6499005,2.184923,14.00386,3.330154,18.60308,3.205555
301760718762436608,150.301,-0.006601762,0.03264355,128.2808,2.394579,27.99174,1.952725,22.77008,1.986404,32.7762,1.698053,7.622187,1.621171,39.25558,1.961027,27.01525,2.303775
301760993640343552,150.30311,-0.088911429,0.09508175,26.14906,2.692106,7.829206,2.446038,12.78407,2.734854,27.21001,2.570856,7.673702,2.524754,12.54515,2.905195,12.87082,3.37535
301761268518250496,150.359,0.082449834,0.03266715,154.1149,2.555123,31.06005,1.878894,19.06136,1.786409,45.89472,1.740022,3.641478,1.50973,39.52084,1.878553,27.00243,2.010078
301761818274064384,150.29487,-0.10716579,0.09199978,710.4791,6.351629,200.2337,3.369928,211.9003,3.825894,169.5144,2.66513,23.69786,1.840409,123.9078,2.845922,89.61397,2.475424
301762368029878272,150.31918,-0.030709698,0.03270648,325.8842,3.751862,86.29787,2.600488,155.9731,3.666002,48.87628,1.723623,10.89055,1.662497,68.47493,2.379575,45.71886,2.220367
301762642907785216,150.34506,-0.1570532,0.09086309,182.9527,2.839248,39.43608,2.04968,23.87024,2.8085,55.98114,2.025812,5.378963,1.808165,33.06184,2.367391,25.34238,3.299243
301762917785692160,150.33539,-0.18287734,0.08995679,161.2923,5.90004,40.63863,4.197399,21.24576,4.565125,110.7447,5.346798,11.53581,4.521385,36.96731,4.936948,34.03801,5.312017
301764292175226880,149.5702,-0.90525035,0.1039087,84.63778,4.286105,23.48811,2.086731,5.868615,1.866188,29.80749,1.983393,5.568139,1.532481,18.1376,1.794204,8.871406,1.944602
301766766076389376,149.67279,-0.44755657,0.08149754,158.9809,2.400363,43.76684,1.934761,22.72418,1.883693,42.66686,1.619133,7.434615,1.33217,33.78152,1.988812,21.4856,3.624136
301767590710110208,149.61643,-0.83448517,0.1038225,59.87019,5.048873,13.844,1.977577,8.060177,1.876426,31.8732,2.219436,1.052003,1.548411,6.089213,1.679375,4.600823,1.959443
301768415343831040,149.6276,-0.68696037,0.08544431,25.18696,2.299991,4.418463,1.994394,4.005112,2.218064,12.61777,2.259244,2.016388,1.990546,3.151738,2.682912,0.4713123,2.683166
301769239977551872,150.25448,-0.17994655,0.08966059,93.6983,2.171027,20.2869,1.797028,3.61905,1.860459,34.04941,1.831976,9.307985,4.368469,15.19789,2.845442,10.80391,1.866086
301769514855458816,150.28022,-0.044081605,0.08847246,14.57418,2.801503,4.912294,2.563593,9.202542,3.495335,10.48153,3.222482,3.866099,3.144125,1.797606,3.776158,1.929012,3.75606
301770889244993536,150.22958,-0.21180901,0.0910074,31.13451,3.543137,10.8511,3.077569,11.48091,3.603019,31.4899,3.266882,7.435377,2.986209,9.44943,3.446364,4.351161,3.741934
301771164122900480,150.20822,-0.14916317,0.04281429,305.8771,3.961233,75.59972,2.640663,12.83736,2.253856,117.3492,3.245783,7.885854,1.996757,52.37659,2.519407,29.99465,2.220788
301771439000807424,150.2671,-0.22576291,0.09226476,71.22694,4.180008,15.99072,3.281602,18.10858,3.278047,43.71794,3.52099,12.00799,3.07655,27.19341,4.033409,27.45829,3.617705
301771988756621312,150.23171,0.086507759,0.03274609,361.5466,4.882787,59.74278,2.846905,21.22882,2.70054,163.9825,3.77909,11.83684,2.649773,66.15144,3.230419,49.17493,3.290803
301772538512435200,150.25565,-0.063820756,0.09239345,266.9763,4.087619,62.51258,2.953876,20.15755,2.906842,118.8978,3.258107,9.104496,2.505371,50.66005,3.458926,38.27485,2.980726
301773638024062976,150.22709,-0.031109498,0.09491993,118.5433,2.762221,27.94801,2.33711,7.289512,2.247458,53.37259,2.298982,5.925891,2.073996,22.04483,2.341995,11.03764,3.107355
301774462657783808,149.43835,-1.0835669,0.0848731,133.3562,7.429982,27.22198,4.97001,56.82618,5.258578,99.67264,6.555888,33.00667,5.321481,35.15845,6.217348,38.52229,6.133945
301774737535690752,149.26094,-1.2417008,0.04256744,108.577,3.251151,24.862,2.557472,12.18657,2.697705,51.11549,3.450812,6.207932,2.497192,16.11422,2.670437,11.94438,2.512674
301775012413597696,149.48725,-1.2044396,0.08479784,115.854,2.897887,24.51246,2.602472,12.25263,2.47906,42.28733,2.287919,7.788824,2.417954,12.78221,2.723521,12.4788,2.558644
301775287291504640,149.24871,-1.0721685,0.0924287,12.23101,2.032341,2.425559,1.893849,6.291792,2.509014,10.89183,2.255758,0.3666688,2.153093,2.311969,3.528781,0.2687964,2.38037
301775562169411584,149.23826,-0.77788891,0.1254833,246.018,3.446709,42.82127,2.159318,17.8418,2.034689,99.37981,2.549941,6.044194,1.577921,46.58826,2.25961,37.25099,2.508217
301776111925225472,149.33123,-1.0033347,0.08542071,71.62851,2.290179,17.72008,2.316267,3.637906,2.306685,22.73475,1.920091,0.7655645,1.765195,16.23472,2.293314,12.11275,2.350266
301776936558946304,149.2899,-1.1391807,0.03273103,90.21249,2.016093,28.64391,1.947046,15.18732,1.749837,24.84239,1.457987,4.368914,1.402039,26.32194,1.678674,13.53133,1.785182
301777486314760192,149.2931,-1.0909123,0.03289981,81.21522,2.881075,20.10266,2.377556,12.51635,2.664468,48.89227,2.875245,7.161537,2.433576,22.14383,2.724745,15.32919,2.739068
301778585826387968,149.3282,-0.47076727,0.08837859,275.9362,3.460713,62.26284,2.279772,16.22207,2.130393,92.25349,2.305222,11.20867,1.675015,46.21868,2.329201,34.84282,2.304538
301779135582201856,149.44566,-0.6958272,0.0937748,66.83553,3.791213,20.31474,3.399639,165.2497,4.262227,87.51591,3.23341,17.13249,2.921713,17.11053,3.190944,14.51156,3.270194
301779410460108800,149.55485,-0.67151591,0.03282471,75.67236,1.861429,19.92695,1.788812,23.07946,1.809614,13.61429,1.255922,5.159641,1.325665,20.22424,1.583045,15.79627,1.689658
301780235093829632,149.98906,-0.25036684,0.08993394,253.6077,3.028407,59.45612,1.99783,6.151631,1.780534,81.71263,1.94582,2.949203,1.709302,33.97801,1.937391,23.86601,1.811689
301780784849643520,149.99453,-0.022934581,0.07231998,50.72686,1.558023,12.39236,1.462182,3.299181,1.287304,15.4535,1.208732,3.697873,1.031716,8.319854,1.118391,6.126857,1.030238
301781884361271296,150.18439,-0.031021588,0.08827484,146.5363,2.762363,23.97026,2.063216,35.55265,2.400281,85.52791,2.384567,7.149332,1.756682,31.15679,2.382929,21.40696,2.325357
301782159239178240,149.96619,-0.34525963,0.08772417,71.42527,1.84292,14.99787,1.67101,8.135857,1.578449,21.14782,1.385977,3.546784,1.112893,12.78131,1.73373,7.861309,1.533214
301782434117085184,150.14725,-0.049772248,0.0914688,141.9309,2.763535,21.67218,2.142093,51.25844,2.791431,83.99052,2.404024,10.60388,1.897218,32.80603,2.593367,26.22577,2.298411
301782708994992128,150.00629,-0.23570428,0.09126621,279.7733,3.134969,72.18984,2.150751,49.25061,2.395111,90.95322,1.893103,8.937804,1.396862,53.63404,2.334996,40.43362,2.070671
301783808506619904,150.09942,0.014356461,0.06249987,44.08663,8.976614,21.32537,6.886556,26.90957,5.206924,18.7487,5.893803,2.891002,4.837865,1.927187,5.122332,7.244118,5.320677
301784083384526848,150.09161,0.060117717,0.09765661,51.27558,2.302972,15.06822,2.124249,8.141509,2.154945,25.37076,2.126654,1.411159,1.74938,9.52446,2.355524,4.865202,2.031176
301784908018247680,149.94785,0.027582261,0.1402985,167.4758,3.517955,35.09498,2.599133,58.94191,3.292383,80.79646,2.553179,5.938056,1.870938,38.78836,2.777375,26.82825,2.39316
301785732651968512,149.80119,-0.1401662,0.1247119,142.9137,3.157917,36.243,2.381284,167.8019,3.876113,156.7611,3.625741,20.54574,2.415797,48.03787,2.897286,41.55498,3.302212
301786282407782400,149.94062,-0.24466869,0.04240929,33.56335,2.186846,6.755226,1.836359,23.42477,2.592322,24.10227,2.624416,2.819996,2.093695,18.65398,2.344255,11.45478,2.192076
301786557285689344,149.90198,-0.32174126,0.04679211,84.17003,2.21452,29.25913,1.859037,32.4342,1.90122,16.00216,1.29829,2.920367,1.143669,18.05678,1.262761,14.9138,1.354127
301786832163596288,149.80779,0.067409351,0.1714771,196.2893,3.332078,45.73022,2.341419,9.898718,2.259595,73.17879,4.46574,3.810538,1.657606,22.22017,2.989617,14.99799,2.514349
301787107041503232,149.84503,-0.016458094,0.07280485,296.3441,3.555487,54.81047,2.210435,25.32078,2.14309,109.7421,2.335342,13.20175,1.586704,59.54207,2.084986,43.41864,1.9623
301787931675224064,149.84532,-0.323074,0.1738805,15.24748,4.456819,5.236537,3.416873,9.150014,3.596839,18.70405,4.263426,3.646324,3.571787,7.162309,4.648864,1.176722,3.787403
301788206553131008,149.83803,-0.099649921,0.1680779,8.48856,1.61681,1.930783,1.757694,2.925852,1.647102,0.8718268,1.454731,2.583911,1.846596,3.506841,1.648375,0.9087402,2.288869
301789031186851840,149.81939,0.10104337,0.1716147,146.2751,3.012589,38.57096,2.47792,7.048329,2.4731,68.80859,5.535395,5.511112,1.719629,14.13132,4.688502,14.99312,3.056876
301790130698479616,149.80037,-0.070486132,0.1661778,109.3788,3.649647,18.9629,2.48541,7.17866,2.841826,60.54015,3.155874,2.178298,2.425981,19.88238,2.789201,15.36844,4.403812
301790680454293504,149.85915,-0.25391978,0.04747756,128.6834,10.63015,33.1484,6.699417,65.68484,7.314975,149.2301,10.36912,24.41623,8.082817,44.68067,8.675062,24.91711,8.681258
301790955332200448,149.61426,-0.42008804,0.03307227,383.0684,4.039808,82.12549,2.234496,64.20728,2.251056,86.59921,1.871896,11.46525,1.458009,93.53432,2.254854,63.30262,1.995967
301791779965921280,149.79412,-0.19998302,0.1673396,15.86337,3.0346,3.559495,2.43517,5.864864,2.323738,14.77056,2.26305,3.815649,2.083449,12.26835,2.858425,3.334565,4.334626
301792054843828224,149.77414,-0.43855325,0.1705464,27.5511,5.106097,9.118748,4.841757,11.71803,3.427846,3.017048,4.048013,3.404904,2.952667,1.121924,4.500654,4.08818,4.267919
301792879477549056,149.75431,-0.32729451,0.06236521,245.2484,3.476918,71.41164,2.200413,51.98675,2.288727,73.50429,2.139085,8.379394,1.461622,50.8851,1.890178,35.51279,1.812088
301793154355456000,149.66742,-0.2583641,0.07045922,34.22502,1.99097,6.017962,1.748648,9.176475,1.827001,28.15887,2.091275,0.7602164,1.540494,15.2134,1.854608,9.155124,1.776101
301793704111269888,149.64389,0.068902424,0.07342248,107.3333,2.374594,24.37058,1.765848,6.990073,1.789549,36.79819,1.853791,2.04107,1.356007,15.6888,1.596098,9.782095,1.564746
301793978989176832,149.76349,0.037069675,0.07287358,246.3837,3.548798,51.47771,2.417543,17.00955,2.254285,79.05904,2.421192,5.430127,1.699325,38.37514,2.140288,30.30225,2.08782
301795078500804608,149.77966,0.010684931,0.04624894,47.72829,4.376954,7.203358,2.933736,16.38635,3.212314,53.4968,3.97239,5.941265,3.117085,17.96039,3.387925,17.05383,3.68148
301795903134525440,149.60534,-0.3370553,0.03283368,137.4945,2.686824,31.62639,2.196714,46.03626,2.496699,39.63854,1.887835,12.41749,1.803472,39.72566,2.134942,28.2385,2.14481
301796178012432384,149.62607,0.045272015,0.006497472,711.5928,6.241705,232.0531,3.433995,843.854,7.340442,12.83925,1.027767,7.868149,1.12722,41.95772,1.287186,24.77304,1.144716
301796452890339328,149.10447,-0.90769115,0.08473924,24.74207,3.020745,9.759718,2.802665,18.90723,3.265548,17.64937,2.907927,4.605167,3.173713,6.239591,3.54779,2.346639,3.328243
301796727768246272,149.19062,-1.2468555,0.1262092,575.7731,6.029547,158.175,3.483049,118.9729,3.661873,185.7486,3.326796,18.9952,2.081718,118.1383,3.102828,83.33763,2.812312
301797002646153216,149.18779,-0.98802107,0.1060983,129.132,2.901147,27.05155,2.075893,19.5474,2.15185,65.04456,3.632136,3.860134,1.751234,21.5916,2.19268,19.74894,2.029232
301797827279874048,149.10248,-0.9370189,0.09104228,89.06319,3.911752,19.6135,3.189337,36.67346,4.071484,114.1237,3.95486,18.56967,3.303806,38.56157,3.991255,36.79688,4.532833
301800026303129600,149.13562,-0.69462307,0.1681964,159.5953,4.169732,27.64173,3.00265,11.4931,2.912746,72.54271,3.292553,5.947007,2.794618,24.91554,3.453818,12.52191,4.986021
301801125814757376,149.22626,-0.53375397,0.08459932,23.04138,2.065056,6.476828,1.8817,11.66614,2.340839,18.28547,2.150135,4.596534,2.561914,9.198288,2.97635,7.408066,2.455898
301801400692664320,149.22036,-0.47518331,0.06146668,13.7829,2.31303,5.389117,2.04327,6.718429,2.208362,4.927127,1.925845,0.5083364,1.680712,7.789817,1.99338,2.770036,1.85482
301801950448478208,149.37758,-0.31898332,0.08773529,175.117,2.552213,38.54222,1.842696,9.870459,1.680462,58.95715,1.733619,5.882211,1.238432,36.93192,2.059275,25.07043,1.83157
301802225326385152,149.4479,-0.30287495,0.0876554,67.36608,5.777797,10.19118,3.992483,25.33178,4.494266,110.696,5.902764,8.797303,4.480275,22.20275,5.359779,25.3569,5.571636
301802500204292096,149.38288,-0.25223439,0.08721134,36.12415,2.458109,9.285082,2.081567,10.9071,2.438254,35.04847,2.634562,5.58283,2.118176,12.2113,2.790329,8.802493,3.442509
301802775082199040,149.36878,-0.30509579,0.08771932,13.88586,1.936676,6.985544,1.818058,4.825277,2.033713,15.39922,2.276955,4.133743,1.847032,5.779022,2.346843,5.614239,2.257634
301803049960105984,149.45645,-0.21093188,0.03294319,256.5103,6.496909,41.24131,4.135423,76.52338,5.475633,286.9717,6.646867,57.77506,5.370187,147.0904,6.140064,120.5035,6.100062
301803324838012928,149.57615,0.10001247,0.07309938,264.6151,3.338406,48.15978,2.010042,16.58894,1.884044,99.22512,2.167006,10.11871,1.444188,53.7341,1.948917,36.80228,1.816569
301803599715919872,149.41685,0.00042866106,0.03540421,172.9157,2.483244,46.78944,1.842773,44.59795,1.881239,32.95068,1.327094,5.5923,1.242824,44.37557,1.64995,27.84741,1.56137
301804149471733760,149.4628,-0.23991611,0.08727632,165.7901,2.595085,46.65839,1.983075,9.749538,1.790183,77.06866,2.017079,8.583637,1.412195,27.36646,2.185836,20.13183,2.534898
301804424349640704,149.45614,-0.26945756,0.08184298,997.2265,7.995161,227.9782,3.824137,66.70953,2.879372,338.4266,3.877125,22.37066,1.986497,153.6505,3.228195,119.0748,3.485242
301804974105454592,149.42403,-0.35489277,0.08852571,71.63791,3.880672,22.73956,3.081226,23.49912,3.144329,64.94694,3.547449,16.97916,3.057972,35.38653,3.945339,25.73014,3.804004
301805248983361536,149.45,-0.43307342,0.09004407,201.2793,3.433527,43.164,2.343671,5.93914,2.536418,67.27484,2.687681,3.057177,2.400266,19.6733,2.52412,13.22202,2.80756
301805523861268480,149.55621,-0.38668445,0.08105936,148.3746,2.312036,34.0713,1.750149,12.26288,1.622701,48.14116,1.638552,4.879971,1.263615,31.58207,1.689373,28.41346,6.110045
301806073617082368,149.47757,-0.3971953,0.08888451,26.28585,1.855833,7.521996,1.620781,11.6028,2.03682,14.14119,1.84678,3.500791,1.938497,14.37276,3.193258,2.736994,2.461512
301806348494989312,149.42268,-0.31072341,0.08794172,175.9771,2.666204,36.55588,1.809645,7.711979,1.69532,59.04743,1.901726,5.409123,1.358147,26.22678,1.91311,15.6784,1.751217
301806898250803200,149.58135,-0.30625275,0.08771387,125.9537,2.33624,27.01628,2.067119,6.565986,1.711858,41.54885,1.753517,1.45064,1.267962,16.39562,1.937891,11.76756,1.729277
301807448006617088,149.03965,-1.015419,0.1095487,60.63253,3.458786,14.36574,1.960868,0.6526116,1.657908,23.415,2.179506,2.234517,1.339253,8.836637,1.50976,6.632455,1.796134
301807722884524032,148.96589,-0.99283568,0.08443944,160.1712,2.497444,41.82759,2.020365,21.72045,2.122846,52.5919,1.708253,5.63995,2.075209,35.30159,2.597149,25.25399,1.887519
301807997762430976,148.99469,-1.0355868,0.1082038,89.60113,6.339738,28.79672,3.651302,40.36829,3.683533,85.85163,4.28018,30.23694,3.487805,42.6963,3.892213,35.51069,3.728849
301808547518244864,149.04721,-1.0340582,0.1076635,19.75217,4.883228,8.229541,3.4114,26.05886,4.629165,20.02585,4.114375,0.973401,3.79487,14.96828,4.000141,6.575347,3.543387
301808822396151808,148.98241,-1.0491394,0.108615,7.220322,4.783799,1.502953,2.923628,15.38108,2.917865,13.28835,2.761319,3.964418,2.183068,4.843125,2.489458,8.333185,2.652507
301809097274058752,148.94821,-1.2134946,0.1058639,51.58377,4.104265,11.8266,3.21708,35.65907,3.303352,40.15001,4.40602,11.95604,2.642079,15.46746,2.955862,16.38704,2.971394
301809372151965696,149.09952,-1.2427417,0.1057043,15.28959,2.478827,2.690435,2.102622,11.6195,3.140103,37.47235,5.257704,2.504619,2.68738,9.392052,2.976938,9.040924,3.106586
301809921907779584,148.85391,-1.1688751,0.06298586,74.40677,2.359927,14.76263,1.685341,9.732224,1.795488,21.95701,1.53596,2.379467,1.254478,18.95484,1.561387,12.96253,1.552978
301810196785686528,148.8667,-1.0917401,0.03175354,116.0829,2.273707,41.83756,2.203376,59.95945,2.493159,13.21246,1.299782,8.793587,1.754095,28.2193,1.628967,18.24782,1.543345
301810471663593472,149.03396,-1.2052723,0.06262695,74.95518,5.385611,10.24498,3.718512,20.48259,4.424061,70.76044,5.378868,7.204516,4.145207,18.66104,4.463393,11.83581,4.522802
301810746541500416,149.03144,-0.95566658,0.08471707,176.8644,2.634737,42.62727,2.101357,10.18762,1.766702,54.91368,1.745443,4.513622,1.930545,31.70458,2.43745,19.44757,1.938886
301811021419407360,149.04239,-0.74986142,0.06583685,128.626,2.379492,31.30098,1.767862,12.82838,1.876159,41.70224,1.785374,3.230992,1.30382,25.25779,1.60044,16.17745,1.566945
301811846053128192,148.96402,-1.1999843,0.1065858,452.1491,4.77065,106.6274,2.865864,19.50641,2.19816,152.4541,3.387944,12.97993,1.793767,72.2616,2.46139,52.85024,2.233491
301812120931035136,148.97967,-0.93709546,0.09047463,83.55087,3.337761,14.64364,2.522751,17.86054,3.531179,56.66893,3.25496,8.056665,2.998642,24.03632,3.202791,19.39225,4.189188
301812670686849024,149.08699,-0.90382007,0.1377121,62.47291,2.869688,9.071486,1.92945,6.576094,2.077339,27.22048,2.057171,4.224628,1.472486,10.95789,2.288323,10.19781,2.068812
301813220442662912,149.26413,0.019038894,0.1248814,67.51923,2.610894,13.35545,2.132493,29.34431,2.512367,50.36454,2.626999,3.625383,1.803456,15.95866,2.255985,8.312058,2.752652
301813495320569856,149.21884,0.098946696,0.07429044,158.2941,2.455958,47.85605,1.922463,33.96792,1.896935,38.01976,1.381449,5.231808,1.136216,39.36896,1.466008,25.55609,1.433299
301814045076383744,149.23315,-0.39415607,0.08909202,84.5497,2.607162,15.23596,2.108478,10.12876,2.270795,40.02576,2.334105,6.14396,2.294992,21.32172,4.457711,12.03668,2.695049
301814594832197632,149.30007,-0.42428467,0.08885787,168.2825,3.431593,42.8634,2.590185,59.6338,3.105614,125.3666,3.240974,8.263198,2.444713,42.60325,3.473609,38.06675,3.295639
301814869710104576,149.31112,-0.31051183,0.08841926,228.1027,3.626266,49.10869,2.618012,45.32411,3.190973,143.4684,3.199913,6.986237,2.184375,30.59772,2.785057,30.63945,2.894156
301815144588011520,149.29571,-0.36992192,0.06948269,70.26376,1.937621,19.7928,2.058459,7.194001,1.478592,20.50763,1.390383,3.498024,1.120123,19.84994,1.2749,13.78549,1.197807
301815419465918464,149.25137,-0.28981264,0.08693989,185.2616,3.032326,40.92113,2.243492,7.792282,2.162075,63.13521,2.310034,6.409673,1.71094,31.04227,2.436579,21.55284,3.970717
301815694343825408,149.2887,0.0091701679,0.1254437,56.96956,7.632529,14.43276,6.050351,12.48902,4.053236,15.84225,4.789897,1.008681,3.921385,1.765936,4.218968,6.076113,4.380942
301817343611267072,149.23484,-0.074050393,0.06983577,136.4928,2.740081,34.96138,2.575929,3.763636,2.12487,49.49523,2.29295,2.429192,1.649541,18.9237,1.918079,11.87307,1.891042
301817893367080960,149.255,-0.1600397,0.08886553,202.9576,2.839118,46.39075,2.054942,10.0248,1.832622,75.33525,1.979458,2.524251,1.542573,28.25962,2.474411,19.25178,2.296247
301818168244987904,149.27064,-0.2641052,0.08808289,70.70238,2.15321,16.4645,1.996194,4.959022,1.974279,24.853,1.826412,1.31005,1.426221,9.466129,1.911332,7.516,2.098923
301818443122894848,148.82384,-1.2450237,0.02067165,57.00282,1.6882,21.05913,1.990714,25.44332,1.940134,10.254,1.118869,1.142604,1.294674,14.4693,1.27138,13.74557,1.659846
301818718000801792,148.6156,-1.2479374,0.1373351,7.916683,4.44889,5.991246,4.246637,5.347866,2.653967,7.679271,2.45326,3.274568,1.921983,4.586105,2.950928,2.748076,2.550348
301818992878708736,148.497,-1.0517803,0.08371435,294.304,3.053771,88.26539,2.216272,102.2005,2.461144,58.83124,1.434553,9.609607,1.83154,56.76338,2.752664,37.92189,1.83258
301819267756615680,148.24123,-0.7952461,0.08863734,19.39076,2.181547,3.758833,1.897676,18.50594,2.636537,14.98241,2.239614,0.5476171,2.199959,1.119081,2.896119,2.110752,2.758727
301819817512429568,148.75197,-1.1403718,0.1618853,52.71902,3.87623,10.06431,2.073748,4.575099,2.336496,15.45008,2.3351,0.963328,1.782333,10.47642,2.105298,20.62507,6.406657
301820092390336512,148.59379,-1.2570639,0.03738691,114.8586,2.268048,28.01251,2.007468,12.20727,1.969405,28.12811,1.981932,3.053554,1.481177,25.7662,1.81826,19.80242,1.634669
301820367268243456,148.26568,-0.96023619,0.04852381,406.2286,4.350405,102.6798,2.777889,64.60162,2.619144,124.5739,2.684778,13.28536,1.73996,82.52341,2.31866,57.16984,2.10919
301821466779871232,148.78336,-0.56572236,0.1100083,264.3176,5.109648,45.62836,2.85013,7.32095,2.905573,105.9045,4.084214,8.277094,2.647434,43.33392,3.148243,30.58895,3.445515
